,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,bufffronted-foliagegleaner,LC - Least concern,"Ochraceous Foliage-Gleaner, Buff fronted Foliage gleaner","Dendrocopus rufus, Philydor rufus, Philydor rufum",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Dendroma,"South America, Middle America","Costa Rica to Venezuela, Bolivia and se SA",https://dibird.com/species/bufffronted-foliagegleaner/,-
0,bufffronted-owl,LC - Least concern,Buff fronted Owl,Nyctale harrisii,Owls / Strigiformes,Owls / Strigidae,Aegolius,South America,"e, c",https://dibird.com/species/bufffronted-owl/,-
0,bufffronted-quaildove,LC - Least concern,"Buff-fronted Quail Dove, Costa Rican Quail Dove, Buff fronted Quail Dove, Costa Rica Quail Dove, Costa Rican Quail-Dove","Oreopeleia costaricensis, Geotrygon costaricensis",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Zentrygon,Middle America,Costa Rica and Panama,https://dibird.com/species/bufffronted-quaildove/,-
0,buffheaded-coucal,LC - Least concern,Buff headed Coucal,,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Centropus,Australasia,Solomon Is.,https://dibird.com/species/buffheaded-coucal/,-
0,bufflehead,LC - Least concern,"Buffle-head, Spirit Duck, Butterball, Ruffle-headed duck","Charitonetta albeola, Anas albeola, Glaucionetta albeola, Fuligula albeola",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Bucephala,North America,"Alaska, Canada and nw USA",https://dibird.com/species/bufflehead/,to Mexico
0,buffnecked-ibis,LC - Least concern,"Buffnecked Ibis, Buff necked Ibis, White-throated Ibis",Scolopax caudatus,Pelicans and relatives / Pelecaniformes,"Ibises, Spoonbills / Threskiornithidae",Theristicus,South America,widespread,https://dibird.com/species/buffnecked-ibis/,-
0,buffnecked-woodpecker,NT - Near threatened,"Buff necked Woodpecker, Buff-necked Barred Woodpecker",Picus tukki,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Meiglyptes,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/buffnecked-woodpecker/,-
0,buffrumped-thornbill,LC - Least concern,"Buff rumped Thornbill, Buff-tailed Thornbill",,Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Acanthiza,Australasia,e Australia,https://dibird.com/species/buffrumped-thornbill/,-
0,buffrumped-warbler,LC - Least concern,Buff rumped Warbler,"Basileuterus fulvicauda, Muscicapa fulvicauda, Phaeothlypis fulvicauda",Perching Birds / Passeriformes,New World Warblers / Parulidae,Myiothlypis,"South America, Middle America",Honduras to n Bolivia,https://dibird.com/species/buffrumped-warbler/,-
0,buffrumped-woodpecker,EN - Endangered,"Fulvous-rumped Woodpecker, Fulvous-rumped Barred Woodpecker, Buff rumped Woodpecker",Picus tristis,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Meiglyptes,Oriental Region,Malay Pen. and Greater Sundas,https://dibird.com/species/buffrumped-woodpecker/,-
0,buffsided-robin,LC - Least concern,,Petroica ? cerviniventris,Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Poecilodryas,Australasia,n Australia,https://dibird.com/species/buffsided-robin/,-
0,buffspotted-flameback,LC - Least concern,"Crimson-backed woodpecker, Greater flameback, Large golden-backed woodpecker, Greater flame-backed woodpecker",Picus lucidus,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Chrysocolaptes,Oriental Region,"ec, s Philippines",https://dibird.com/species/buffspotted-flameback/,-
0,buffspotted-flufftail,LC - Least concern,"Buff-spotted Pygmy-Crake, Buff-spotted Pygmy Rail, Buff spotted Flufftail, Buff-spotted Crake, Buffspotted Flufftail","Coturnicops elegans, Gallinula elegans","Cranes, Rails and relatives / Gruiformes",Flufftails / Sarothruridae,Sarothrura,Africa,widespread,https://dibird.com/species/buffspotted-flufftail/,-
0,buffspotted-woodpecker,LC - Least concern,"Buff spotted Woodpecker, Buff-spoted Woodpecker","Campethera nivosa, Dendromus nivosus","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Pardipicus,Africa,"c, w",https://dibird.com/species/buffspotted-woodpecker/,-
0,buffstreaked-chat,LC - Least concern,"Buffstreaked Chat, Buff-streaked Bush-Chat, Buff-streaked Bushchat, Buff streaked Chat, Buff-streaked Wheatear","Saxicola bifasciatus, Campicoloides bifasciata, Saxicola bifasciata, Oenanthe bifasciata",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Campicoloides,Africa,South Africa,https://dibird.com/species/buffstreaked-chat/,-
0,bufftailed-coronet,LC - Least concern,Buff tailed Coronet,"Trochilus flavescens, Boissoneaua flavescens",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Boissonneaua,South America,Venezuela to Ecuador,https://dibird.com/species/bufftailed-coronet/,-
0,bufftailed-sicklebill,LC - Least concern,"Buff tailed Sicklebill, Condamine's Sicklebill",Trochilus condamini,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Eutoxeres,South America,se Colombia to nw Bolivia,https://dibird.com/species/bufftailed-sicklebill/,-
0,buffthighed-puffleg,LC - Least concern,,Eriocnemis assimilis,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Haplophaedia,South America,Peru and Bolivia,https://dibird.com/species/buffthighed-puffleg/,-
0,buffthroated-apalis,LC - Least concern,"Red-throated Forest-Warbler, Buff throated Apalis, Black-backed Apalis","Drymoica rufogularis, Apalis nigrescens",Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Apalis,Africa,"w, c",https://dibird.com/species/buffthroated-apalis/,-
0,buffthroated-foliagegleaner,LC - Least concern,"Buff-throated Leafgleaner, Buff-throated Automolus, Buff-throated Foliage Gleaner, Buff throated Foliage gleaner, Buff-throated or Chiriqui Foliage-gleaner, Buff-throated Leaf-gleaner",Anabates ochrolaemus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Automolus,"South America, Middle America",s Mexico through Amazonia,https://dibird.com/species/buffthroated-foliagegleaner/,-
0,buffthroated-purpletuft,EN - Endangered,"Buff-throated pupletuft, Buff-throated Cotinga, Buff throated Purpletuft, Lesson's Chatterer, Lesson's Cotinga","Lodopleura pipra, Pardalotus pipra",Perching Birds / Passeriformes,"Tityras, Becards, Sharpbill / Tityridae",Iodopleura,South America,"e, se Brazil",https://dibird.com/species/buffthroated-purpletuft/,-
0,buffthroated-saltator,LC - Least concern,Buff throated Saltator,Tanagra maxima,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Saltator,"South America, Middle America",widespread,https://dibird.com/species/buffthroated-saltator/,-
0,buffthroated-sunbird,LC - Least concern,Buff throated Sunbird,"Nectarinia adelbertii, Nectarinia adelberti, Cinnyris adelberti",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Chalcomitra,Africa,w,https://dibird.com/species/buffthroated-sunbird/,-
0,buffthroated-todytyrant,NT - Near threatened,"Buff-throated Tody Tyrant, Buff throated Tody Tyrant","Idioptilon rufigulare, Euscarthmus rufigularis",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Hemitriccus,South America,Ecuador to Bolivia,https://dibird.com/species/buffthroated-todytyrant/,-
0,buffthroated-warbler,LC - Least concern,"Chinese Willow Warbler (nominate), Buff-throated Leaf-Warbler, Buff-throated Warbler (nominate), Ogilvie-Grant's Warbler, Buff-bellied willow warbler, Buff-throated Leaf Warbler, Chinese Warbler, Buff-bellied Warbler, Grant's leaf warbler",,Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Oriental Region,"c, s China",https://dibird.com/species/buffthroated-warbler/,s China to n se Asia
0,buffthroated-warbling-finch,LC - Least concern,"Red-rumped Warblingfinch, Red-rumped Warbling Finch, Buff-throated Warbling-Finch, Buff-throated or Gray-throated Warbling-Finch, Red rumped Warbling Finch, Red-rumped Warbling-Finch, Buff-throated Warblingfinch","Fringilla lateralis, Poospiza lateralis",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Microspingus,South America,"e, se Brazil",https://dibird.com/species/buffthroated-warbling-finch/,-
0,buffthroated-woodcreeper,LC - Least concern,Buff-throated Woodcreeper (Buff-throated),Dendrocolaptes guttatus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Xiphorhynchus,South America,Amazonia and e Brazil,https://dibird.com/species/buffthroated-woodcreeper/,-
0,buffvented-bulbul,NE - Not evaluated,"Buff-vented Bulbul (nominate), Buff-vented Bulbul (crypta), Buff-vented Bulbul (olivacea), Buff-vented Bulbul (nominal form)",I [ole]. olivacea,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Iole,Oriental Region,"se Myanmar, s Thailand, Malay Pen., Sumatra and nearby islands",https://dibird.com/species/buffvented-bulbul/,-
0,buffwinged-cinclodes,LC - Least concern,Bar-winged Cinclodes,Anthus fuscus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cinclodes,South America,"c, s Chile; c, s Argentina",https://dibird.com/species/buffwinged-cinclodes/,"s Brazil, Uruguay and nw Argentina"
0,buffwinged-starfrontlet,LC - Least concern,"Buff winged Starfrontlet, Buff-winged Star-frontlet, Buff-winged Starfronlet",Trochilus lutetiae,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Coeligena,South America,Colombia to Peru,https://dibird.com/species/buffwinged-starfrontlet/,-
0,buffy-fish-owl,LC - Least concern,"Malay fish-owl, Malay Fish Owl, Malaysian Fish-Owl, Buffy Fish-Owl, Malaysian Fish Owl","Bubo ketupu, Strix ketupu, Ketupa ketupa",Owls / Strigiformes,Owls / Strigidae,Ketupa,Oriental Region,se Asia to Java and Borneo,https://dibird.com/species/buffy-fish-owl/,-
0,buffy-helmetcrest,VU - Vulnerable,Bearded Helmetcrest (stuebelii),Oxypogon stubelii,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Oxypogon,South America,c Colombia,https://dibird.com/species/buffy-helmetcrest/,-
0,buffy-hummingbird,LC - Least concern,,Trochilus fallax,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Leucippus,South America,"ne Colombia and nw, n Venezuela",https://dibird.com/species/buffy-hummingbird/,-
0,buffy-laughingthrush,LC - Least concern,Chestnut-winged Laughingthrush,"Dryonastes berthemyi, Ianthocincla berthemyi, Garrulax berthemyi",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Pterorhinus,Oriental Region,"sw, sc, se China",https://dibird.com/species/buffy-laughingthrush/,-
0,buffy-pipit,LC - Least concern,"Sandy Pipit, Buffy or Long-tailed Pipit",,Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,Africa,"s, sc, e",https://dibird.com/species/buffy-pipit/,-
0,buffy-tuftedcheek,LC - Least concern,"Lawrence's Tuftedcheek, Pseudocolaptes, Buffy Tuftedcheek (Buffy)",,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Pseudocolaptes,Middle America,Costa Rica and Panama,https://dibird.com/species/buffy-tuftedcheek/,-
0,buffycrowned-wood-partridge,LC - Least concern,"Highland Wood Partridge, Highland Wood-Partridge, Buffy-crowned Treequail, Buffy-crowned Tree-Quail, Buffy-crowned Tree Quail, Guatemalan Long-tailed Partridge, Highland Partridge, Buff-fronted Wood-partridge, Buffy crowned Wood Partridge, Buffy-crowned Wood-Partridge, Buffy-crowned wood partridge","Ortyx leucophrys, Dendrortyx leucophryx",Сhickens and relatives / Galliformes,New World Quail / Odontophoridae,Dendrortyx,Middle America,s Mexico to Costa Rica,https://dibird.com/species/buffycrowned-wood-partridge/,-
0,buffyfronted-seedeater,VU - Vulnerable,"Buffy fronted Seedeater, Buff-fronted Seedeater, Buffy-throated Seedeater",Callirhynchus frontalis,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,South America,e Paraguay and ne Argentina; se Brazil,https://dibird.com/species/buffyfronted-seedeater/,-
0,bugun-liocichla,CR - Critically endangered,,,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Liocichla,Oriental Region,Arunachal Pradesh (ne India),https://dibird.com/species/bugun-liocichla/,-
0,bukidnon-woodcock,LC - Least concern,Philippine Woodcock,,Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Scolopax,Oriental Region,Philippines,https://dibird.com/species/bukidnon-woodcock/,-
0,bullers-albatross,NT - Near threatened,"Buller's Mollymawk, Southern Buller's Mollymawk, Buller's Albatross [nominate group], Buller's Albatross [nominate], Buller's Albatross (nominate group)",Diomedea bulleri,Albatrosses and Petrels / Procellariiformes,Albatrosses / Diomedeidae,Thalassarche,Pacific ocean,New Zealand,https://dibird.com/species/bullers-albatross/,widespread in s PO
0,bullers-shearwater,VU - Vulnerable,"Gray-backed Shearwater, Grey-backed Shearwater, Ashy-backed Shearwater, New Zealand Shearwater","Thyellodroma bulleri, Puffinus bulleri",Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Ardenna,Pacific ocean,widespread,https://dibird.com/species/bullers-shearwater/,-
0,bullheaded-shrike,LC - Least concern,,,Perching Birds / Passeriformes,Shrikes / Laniidae,Lanius,Eurasia,e,https://dibird.com/species/bullheaded-shrike/,-
0,bullocks-oriole,LC - Least concern,Bullock oriole,"Xanthornus bullockii, Icterus bullocki, Icterus bullockiorum",Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Icterus,North America,sw Canada through w USA to n Mexico,https://dibird.com/species/bullocks-oriole/,Mexico to Nicaragua
0,bulwers-petrel,LC - Least concern,Bulwer's Gadfly Petrel,"Procellaria bulwerii, Bulweria bulweri",Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Bulweria,"Tropical, Temperate ocean",Pantropical seas,https://dibird.com/species/bulwers-petrel/,-
0,bulwers-pheasant,VU - Vulnerable,"White-tailed Wattled Pheasant, Bulwer's Wattled Pheasant, Wattled Pheasant, Bulwer's Fireback",Lobiophasis bulweri,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Lophura,Oriental Region,Borneo,https://dibird.com/species/bulwers-pheasant/,-
0,bumblebee-hummingbird,LC - Least concern,"Heloize Hummingbird, Bumblebee Humingbird, Heloise Hummingbird, Morcom's Hummingbird, Omitted, Heloise's Hummingbird","Trochilus heloisa, Atthis morcomi, Atthis heloisa, Ornismya heloisa",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Selasphorus,Middle America,Mexico,https://dibird.com/species/bumblebee-hummingbird/,-
0,bundok-flycatcher,LC - Least concern,Thicket Flycatcher,Muscicapula luzoniensis,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Ficedula,Oriental Region,Philippines,https://dibird.com/species/bundok-flycatcher/,-
0,burchells-coucal,NE - Not evaluated,"Nyasaland Coucal, White-browed Coucal, White-browed Coucal (Burchell's)",Centropus burchelli,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Centropus,Africa,"se, s",https://dibird.com/species/burchells-coucal/,-
0,burchells-courser,LC - Least concern,,,Shorebirds / Charadriiformes,"Coursers, Pratincoles / Glareolidae",Cursorius,Africa,Angola to South Africa,https://dibird.com/species/burchells-courser/,-
0,burchells-sandgrouse,LC - Least concern,"Southern Sandgrouse, Variegated Sandgrouse, Southern Spotted Sandgrouse, Spotted Sandgrouse, Variegate sandgrouse",Pterocles (eremialector) burchelli,Sandgrouses / Pterocliformes,Sandgrouse / Pteroclidae,Pterocles,Africa,s Angola and Namibia through Botswana to Zimbabwe and South Africa,https://dibird.com/species/burchells-sandgrouse/,-
0,burchells-starling,LC - Least concern,"Burchell's Glossy Starling, Greater Glossy-Starling, Burchell's Glossy-Starling",Megalopterus australis,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Lamprotornis,Africa,sc,https://dibird.com/species/burchells-starling/,-
0,burmese-bush-lark,LC - Least concern,"Burmese Bushlark, Burmese Lark",,Perching Birds / Passeriformes,Larks / Alaudidae,Mirafra,Oriental Region,c Myanmar,https://dibird.com/species/burmese-bush-lark/,-
0,burmese-bushtit,NE - Not evaluated,Black-browed Tit (Burmese),Aegithaliscus sharpei,Perching Birds / Passeriformes,Bushtits / Aegithalidae,Aegithalos,Oriental Region,sw Myanmar,https://dibird.com/species/burmese-bushtit/,-
0,burmese-nuthatch,LC - Least concern,"Plains Nuthatch, Neglected Nuthatch, Chestnut-bellied Nuthatch (Burmese)",,Perching Birds / Passeriformes,Nuthatches / Sittidae,Sitta,Oriental Region,Myanmar to s Vietnam,https://dibird.com/species/burmese-nuthatch/,-
0,burmese-prinia,NE - Not evaluated,Brown Prinia (cooki),Suya crinigera cooki,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Prinia,Oriental Region,c Myanmar.,https://dibird.com/species/burmese-prinia/,-
0,burmese-shrike,LC - Least concern,"Chestnut-backed Shrike, Brumese Shrike, Chestnut-rumped Shrike","Lanius colluroides, Lanius colluriodes",Perching Birds / Passeriformes,Shrikes / Laniidae,Lanius,Oriental Region,se Asia,https://dibird.com/species/burmese-shrike/,-
0,burmese-yuhina,LC - Least concern,,Ixulus humilis,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Yuhina,Oriental Region,Myanmar to c Laos,https://dibird.com/species/burmese-yuhina/,-
0,burnishedbuff-tanager,LC - Least concern,"Burnished buff Tanager, Rufous-crowned Tanager, Stripe-bellied Tanager","Tangara cayana, Tanagra cayana",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Stilpnia,South America,"Amazonia and se, sc SA",https://dibird.com/species/burnishedbuff-tanager/,-
0,burntnecked-eremomela,LC - Least concern,"Burnt-neck Eremomela, Brown-throated Eremomela, Burntnecked Eremomela, Burnt neck Eremomela",,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Eremomela,Africa,s,https://dibird.com/species/burntnecked-eremomela/,-
0,burrowing-owl,LC - Least concern,,"Strix cunicularia, Speotyto cunicularia",Owls / Strigiformes,Owls / Strigidae,Athene,"South America, Middle America, North America",widespread,https://dibird.com/species/burrowing-owl/,-
0,burrowing-parrot,LC - Least concern,"Patagonian Conure, Burrowing Conure, Patagonian Burrowing Parrot, Patagonian Parrot, Burrowing Parakeet",Psittacus patagonus,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Cyanoliseus,South America,Southern Cone,https://dibird.com/species/burrowing-parrot/,-
0,buru-boobook,NE - Not evaluated,"Hantu Boobook (Buru), Moluccan Hawk-Owl (hantu)",Athene hantu,Owls / Strigiformes,Owls / Strigidae,Ninox,Australasia,Buru (c Moluccas),https://dibird.com/species/buru-boobook/,-
0,buru-bush-warbler,NE - Not evaluated,"Chestnut-backed Bush Warbler (Buru), Buru Bush-Warbler, Chestnut-backed Bush-Warbler (disturbans)",Androphilus disturbans,Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Locustella,Australasia,Buru,https://dibird.com/species/buru-bush-warbler/,-
0,buru-cuckooshrike,NT - Near threatened,"Buru Islands Cuckoo Shrike, Buru Cuckoo-shrike, Buru Island Cuckoo Shrike, Buru Islands Cuckoo-shrike, Buru Island Cuckooshrike",Graucalus fortis,Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Coracina,Australasia,s Moluccas,https://dibird.com/species/buru-cuckooshrike/,-
0,buru-dwarf-kingfisher,NT - Near threatened,"Variable Kingfisher (cajeli), Buru Dwarf-kingfisher, Variable Dwarf-Kingfisher (Buru)",,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Ceyx,Australasia,Buru (c Moluccas),https://dibird.com/species/buru-dwarf-kingfisher/,-
0,buru-golden-bulbul,LC - Least concern,"Golden Bulbul (Buru), Buru Golden-Bulbul","Alophoixus mystacalis, Criniger mystacalis, Thapsinillas mysticalis, Thapsinillas mystacalis",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Hypsipetes,Australasia,Buru (c Moluccas),https://dibird.com/species/buru-golden-bulbul/,-
0,buru-green-pigeon,NT - Near threatened,"Buru Green-Pigeon, Pompadour Green-Pigeon (Buru)","Treron aromatica, Columba aromatica",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Treron,Oriental Region,Buru (c Moluccas),https://dibird.com/species/buru-green-pigeon/,-
0,buru-honeyeater,LC - Least concern,,Stigmatops deningeri,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Lichmera,Australasia,s Moluccas,https://dibird.com/species/buru-honeyeater/,-
0,buru-mountain-pigeon,LC - Least concern,"Buru Mountain-Pigeon, Long-tailed Mountain-Pigeon, Long-tailed Mountain-Pigeon (Buru)",Columba mada,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Gymnophaps,Australasia,Buru (c Moluccas),https://dibird.com/species/buru-mountain-pigeon/,-
0,buru-rackettail,LC - Least concern,"Buru Racquet tail, Buru Racket-tailed Parrot, Buru Racquet-tail, Buru Racquet-tailed Parrot, Buru Racquet-tail Parrot",,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Prioniturus,Australasia,s Moluccas,https://dibird.com/species/buru-rackettail/,-
0,buru-thrush,NT - Near threatened,,"Zoothera dumasi, Geocichla dumasi",Perching Birds / Passeriformes,Thrushes / Turdidae,Geokichla,Australasia,Buru (c Moluccas),https://dibird.com/species/buru-thrush/,-
0,buru-whiteeye,LC - Least concern,"Buru Yellow White-eye, Buru Yellow White eye, Buru Island White-eye",,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Australasia,Buru I.,https://dibird.com/species/buru-whiteeye/,-
0,bush-blackcap,VU - Vulnerable,"Blackcap Mountain-Babbler, Blackcap Mountain Babbler, Blackcap Babbler, Black-capped Mountain-Babbler","Sylvia nigricapilla, Lioptilus nigricapillus, Turdus nigri capillus [sic]",Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Sylvia,Africa,South Africa,https://dibird.com/species/bush-blackcap/,-
0,bush-stonecurlew,LC - Least concern,"Bush Stone Curlew, Southern Thick-knee, Australian Stone-Curlew, Southern Stone-Curlew, Australian Stone Curlew, Bush Thick-knee, Australian Stonecurlew, Bush Stonecurlew, Southern Stonecurlew, Bush Thick knee, Australian Thick-knee, Willaroo, Australian Dikkop, Australian stone culew","Burhinus frenatus, Charadrius grallarius",Shorebirds / Charadriiformes,"Stone-curlews, Thick-knees / Burhinidae",Burhinus,Australasia,Australia,https://dibird.com/species/bush-stonecurlew/,-
0,bushveld-pipit,LC - Least concern,"Little Pipit, Bushveld Tree Pipit, Bush Pipit, Little Tawny Pipit",Anthus cathropae,Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,Africa,"e, s",https://dibird.com/species/bushveld-pipit/,-
0,bushwren,EX - Extinct,"Bush Wren, New Zealand Bush Wren",Motacilla longipes,Perching Birds / Passeriformes,New Zealand Wrens / Acanthisittidae,Xenicus,Australasia,New Zealand,https://dibird.com/species/bushwren/,-
0,bushycrested-hornbill,LC - Least concern,"Buffy-crested Hornbill, Bushy crested Hornbill","Buceros galeritus, Ptilolaemus galeritus",Hornbills and relatives / Bucerotiformes,Hornbills / Bucerotidae,Anorrhinus,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/bushycrested-hornbill/,-
0,bushycrested-jay,LC - Least concern,"Hartlaub Jay, Bushy crested Jay, Hartlaub's Jay","Garrulus (cyanocorax) melanocyaneus, Cyanocorax melanocyanea, Cissilopha melanocyanea",Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Cyanocorax,Middle America,Guatemala to Nicaragua,https://dibird.com/species/bushycrested-jay/,-
0,butterfly-coquette,NE - Not evaluated,"Butterfly Coquette (verreauxii), Festive Coquette, Verreaux's Coquette, Butterfly Coquette (nominate), Festive Coquette (Butterfly)",,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Lophornis,South America,"e Colombia to c Bolivia, nw Brazil and se Venezuela",https://dibird.com/species/butterfly-coquette/,-
0,buzzing-flowerpecker,LC - Least concern,"Dull Flowerpecker, White-bellied Flowerpecker",,Perching Birds / Passeriformes,Flowerpeckers / Dicaeidae,Dicaeum,Oriental Region,Philippines,https://dibird.com/species/buzzing-flowerpecker/,-
0,caatinga-antwren,LC - Least concern,,Radinopsyche sellowi,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Herpsilochmus,South America,e Brazil,https://dibird.com/species/caatinga-antwren/,-
0,caatinga-cacholote,LC - Least concern,"Caatinga Cachalote, Rufous Cacholote",Anabates cristatus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Pseudoseisura,South America,e Brazil,https://dibird.com/species/caatinga-cacholote/,-
0,caatinga-parakeet,LC - Least concern,"Caatinga Conure, Cactus Conure, Cactus Parakeet","Psittacus cactorum, Aratinga cactorum, Aratinga cacatorum",Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Eupsittula,South America,e Brazil,https://dibird.com/species/caatinga-parakeet/,-
0,caatinga-puffbird,LC - Least concern,"Spot-bellied Puffbird, Spot-backed Puffbird (Spot-backed)",Alcedo maculata,"Woodpeckers, Toucans and relatives / Piciformes",Puffbirds / Bucconidae,Nystalus,South America,"ne, c Brazil",https://dibird.com/species/caatinga-puffbird/,-
0,cabaniss-bunting,LC - Least concern,"Three-streaked Bunting, Cabanis's Yellow Bunting, Cabanis' Bunting, Angola Yellow Bunting","Polymitra cabanisi, Fringillaria cabanisi",Perching Birds / Passeriformes,Buntings / Emberizidae,Emberiza,Africa,"w, c, e, se Africa",https://dibird.com/species/cabaniss-bunting/,-
0,cabaniss-greenbul,LC - Least concern,"Cabani's Greenbul, Cabanis' Greenbul, Cabanis's Bulbul, Cabanis's Greenbul (Cabanis's), Cabanis' Greenbull","Criniger cabanisi, Phyllastrephus sucosus, Phyllastrephus modestus",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Phyllastrephus,Africa,"ec, sc",https://dibird.com/species/cabaniss-greenbul/,-
0,cabaniss-ground-sparrow,LC - Least concern,"Cabanis' Ground-Sparrow, Cabanis's Ground-Sparrow, Prevost's Ground-Sparrow (Cabanis's), Costa Rican Ground-sparrow",Pyrgisoma cabanisi,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Melozone,Middle America,c Costa Rica,https://dibird.com/species/cabaniss-ground-sparrow/,-
0,cabaniss-seedeater,NE - Not evaluated,"Blue Seedeater (Blue), Blue Seedeater",,Perching Birds / Passeriformes,Cardinals & Allies / Cardinalidae,Amaurospiza,Middle America,"s Mexico, Belize, Honduras to Panama",https://dibird.com/species/cabaniss-seedeater/,-
0,cabaniss-spinetail,NT - Near threatened,Cabanis' Spinetail,,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Synallaxis,South America,c Peru to n Bolivia and c Brazil,https://dibird.com/species/cabaniss-spinetail/,-
0,cabaniss-wren,LC - Least concern,"Plain Wren (nominate), Plain Wren",Thryothorus modestus,Perching Birds / Passeriformes,Wrens / Troglodytidae,Cantorchilus,Middle America,s Mexico to Costa Rica,https://dibird.com/species/cabaniss-wren/,-
0,cabots-tern,NE - Not evaluated,"Sandwich Tern (Cabot's), Sandwich Tern (acuflavidus), North American Sandwich Tern",Sterna acuflavida,Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Thalasseus,"South America, Middle America, North America",widespread coasts from Virginia (USA) to French Guiana and Argentina,https://dibird.com/species/cabots-tern/,Pacific coast from Mexico to Ecuador; Atlantic coast from Florida to Uruguay
