,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Laughing Owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Sceloglaux albifacies,https://ebird.org/species/lauowl1,"Extinct, last reported in 1970."
0,Laura's Woodland-Warbler,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus laurae,https://ebird.org/species/lauwow1,"A medium-sized, greenish leaf-warbler with a bright yellow throat, eyebrow, and vent, and pale belly. Eastern birds are brighter than those farther west. Immature is duller than adult, tinged brown on the upperparts. Pairs are inconspicuous residents in swamp and isolated evergreen forest patches in Miombo woodland, and in montane forest. Gleans insects from mid-level to forest canopy, often using edges and clearings. Similar migrant Willow Warbler is duller than Laura’s and lacks clear yellow throat and white belly demarcation; Laura’s does not overlap with other African resident wood-warblers. The distinctive melodious song is a series of 5-8 regularly repeated phrases “pri-chi-rri, pri-chir-ri, pri-chi-ri” or “twi-li, twi-li-twi-li”."
0,Laurel Pigeon,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba junoniae,https://ebird.org/species/laupig1,"A Canary Island endemic found on rocky mountain slopes around the tree heath and laurel forest zone. Looks very dark especially at a distance with dark grey-purple wings, light grey underparts, and a tail with prominent pale tip unlike the co-occurring Bolle’s Pigeon. Also note red eyes and a prominent iridescent green patch on the neck. Breast and belly are a dark pink-purple."
0,Lava Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Leucophaeus fuliginosus,https://ebird.org/species/lavgul1,"Distinctive gull endemic to Galápagos. Adult is easy to identify by sooty-gray body, black head, white crescents above and below eye, and pale rump. Juvenile is grayish brown with tan scaling on the back and wings, and a pale rump. Found along the coast, almost never venturing inland or very far out to sea. Forages along beaches and rocky shorelines, and often perches on boats and docks. It has the smallest population of any gull in the world, estimated at less than 1000 birds."
0,Lavender Waxbill,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Glaucestrilda caerulescens,https://ebird.org/species/lavwax,"A tiny gray finch with a red tail and rump and a purplish bill. Male is bright silvery-gray all over with a pale throat and chest. Female is similar, but has darker underparts. Sometimes joins flocks with other small finches. Inhabits thickets in open areas such as hillsides and field edges. Call is a high, thin “see”, often given in series. Native to western Africa; introduced to Hawaii island, where it inhabits brushy and grassy areas."
0,Lawes's Parotia,Animalia,Chordata,Aves,Passeriformes,Paradisaeidae,Parotia lawesii,https://ebird.org/species/lawpar1,"A fairly large, short-tailed bird of mid-montane forest canopy. Male is mainly black with a white stripe from the forehead, extending down over the bill, a bronzy-scaled chest and 6 antennalike feathers projecting from the back of the head. Note the blue eyes. The female is warm-brown above with, barred underparts and a black head. The male has an elaborate dance at a terrestrial display court. Co-occurs with Carola’s Parotia but male Lawes’s lacks white flanks and female has a black head. Greater Lophorhina female is smaller and lacks the black head where it co-occurs. Voice, various rasps and parrotlike squawks."
0,Lawrence's Goldfinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus lawrencei,https://ebird.org/species/lawgol,"Unique among goldfinches because of its mostly gray body. Male has black forehead and throat, yellow breast, and complex black and yellow pattern on wings. Female is duller with ghost of male's pattern. Found in open grassy woodland. Uncommon, but sometimes travels in large flocks, especially in fall and winter. Highly erratic, moves around a lot from year-to-year; difficult to track down with much reliability. Feeds on seeds. Sometimes visits feeders."
0,Lawrence's Thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus lawrencii,https://ebird.org/species/lawthr1,"Accomplished song mimic of lowland rainforest. Dark brown thrush with yellow bill and bold yellow eye ring. Sings from a perch high in a tree, often quite difficult to see. Song is composed of imitations of songs and calls of other birds; a single individual can have more than 70 sounds in its repertoire. Found in tall forest, especially around streams."
0,Layard's Parakeet,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Psittacula calthrapae,https://ebird.org/species/laypar1,"Bright green, long-tailed parrot, with a gray hood and conspicuous black throat. The beak is red-orange in males, but all dark in duller females. Small groups inhabit upper levels of humid forest in the Wet Zone and drier, wooded areas outside of that, in both the lowlands and hills. Combination of gray hood and black throat differentiates this from all other long-tailed parrots on the island; female Plum-headed Parakeet also has a gray hood but lacks the black throat of Layard’s Parakeet. Gregarious and noisy birds, with raucous “ak-ak-ak-ak-ak” heard often."
0,Layard's Warbler,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Curruca layardi,https://ebird.org/species/laywar2,"A stout grayish warbler with a pale eye, a streaky throat, and a pale whitish undertail. Pairs occupy scrubby bushes mostly in semi-arid rangelands, often preferring areas with boulders and slopes. The species often sings a short melodic phrase of 6-10 notes, most notes repeated 2-3 times, interspersed with scolding and chattering. The very similar Chestnut-vented Warbler differs from Layard’s Warbler by having a rufous-colored undertail."
0,Laysan Albatross,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria immutabilis,https://ebird.org/species/layalb,"A large seabird with very long, narrow wings; much larger than shearwaters and petrels. Unmistakable with white body, dingy pinkish bill, and dark markings on underwing. Fairly common offshore throughout North Pacific, as far north as the Bering Sea. Occasionally seen from shore. Breeds mainly in Hawaii, where it is often confiding and unafraid of humans. Nests on the ground in coastal areas of Kauai and northern Oahu; abundant in the Northwestern Hawaiian Islands. Smaller colonies also exist off Japan and Mexico. Calls include whinnying, low cow-like “moo,” soft grunts, and squeals. Also claps bill."
0,Laysan Duck,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas laysanensis,https://ebird.org/species/layduc,"Highly range-restricted duck with a splotchy white “comma” around each eye. Found only on the Midway Islands, where it is the only resident duck. Forages on sand flats and small saline ponds and lakes on the islands, frequently consuming brine flies. Capable of flight, but typically only traverses short distances within islands. Gives various nasal and grating quacks."
0,Laysan Finch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Telespiza cantans,https://ebird.org/species/layfin,"A finch-billed Hawaiian honeycreeper endemic to the island of Laysan; does not occur in the main Hawaiian Islands. An introduced population occurs on Pearl and Hermes Atoll. Unlikely to be confused with any other species; the only other passerine bird on Laysan is the Millerbird, which lacks the Laysan Finch’s heavy bill. Males have a bright yellow head. Females are paler yellow and streaked."
0,Laysan Honeycreeper,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Himatione fraithii,https://ebird.org/species/apapan2,"Extinct, last reported in 1923."
0,Laysan Rail,Animalia,Chordata,Aves,Gruiformes,Rallidae,Zapornia palmeri,https://ebird.org/species/layrai,"Extinct, last reported in 1944."
0,Lazuli Bunting,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina amoena,https://ebird.org/species/lazbun,"Breeding males are unmistakable: bright cerulean above with bold white wingbars, white belly, and orange breast. Females are plain buffy brown with paler wingbars and slightly brighter orangey breast. Breeds on shrubby hillsides and other semiopen habitats in western North America. Males often sing from a high exposed perch. Winters mainly in Mexico, where it frequently gathers in flocks in weedy fields. Females can be very difficult to distinguish from Indigo Bunting, although their range doesn't overlap much. Lazuli never shows streaks below like female Indigo Bunting often does; also note bolder wingbars, brighter breast, and less contrasting pale throat."
0,Lazuli Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus lazuli,https://ebird.org/species/lazkin1,"A stunning blue-and-white kingfisher with entirely blue upperparts in both sexes. Female has white throat and pale blue breast and belly, but male shows more white, with pale blue confined to belly. Juvenile resembles dull male, with buff throat, spot near bill, and speckled breast and collar. Found singly and in pairs in lowland wooded areas, including cultivated areas and mangroves. Pale blue underside is unique among kingfishers in its limited south Moluccan range. Rowdy vocalizations include repetitive “ker-chick” series and “ki-ki-ki-ki…” calls."
0,Lazuline Sabrewing,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Campylopterus falcatus,https://ebird.org/species/lazsab1,"Large, distinctive hummingbird. Males have bright blue underparts with maroon tail and downcurved bill. With a quick view, might be confused with a violetear or Green-backed Hillstar, but tail color and entirely blue underparts are distinctive. Females are grayer on the belly with a grayish mustache stripe; note maroon tail. Occurs in the subtropical zone of the Andes from Venezuela to Ecuador. Visits feeders, but also found in forests and edges."
0,LeConte's Sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Ammospiza leconteii,https://ebird.org/species/lecspa,"This strikingly beautiful sparrow is found in wet meadows with tall grass. Look for the bright orange-buff face with a silvery cheek, spotted purplish-gray nape, and crisp black streaking on buffy underparts. Secretive; difficult to see well unless a male is perched up singing. Most similar to Nelson's Sparrow but typically found in slightly drier habitats; also note white stripe down center of crown on LeConte's. Sings a dry, hissing trill with sharp introductory notes."
0,LeConte's Thrasher,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma lecontei,https://ebird.org/species/lecthr,"The palest thrasher; entirely light tan with whiter throat. Undertail coverts peach colored. Bill dark and strongly curved; eye dark. Found in dry flat deserts with open ground, often seen running between patches of low bushes. Shy and difficult to see well. Song similar to other thrashers, often with doubled or tripled notes; tends to be rather slow."
0,Leach's Storm-Petrel,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Hydrobates leucorhous,https://ebird.org/species/lcspet,"Fairly large, long-winged storm-petrel with deeply notched tail. Complex and subtle variation across extensive range. Typical flight style similar to a nighthawk: bounding with jolting twists and turns. Plumage looks chocolatey-brown in good light; paler than Wilson's or Band-rumped Storm-Petrel and with more extensive buffy bar on upperwing. Rump color is variable; birds in the Atlantic always mostly white, usually with thin dark line in the center. Pacific birds more variable, sometimes completely dark-rumped, especially ""Chapman's"" Storm-Petrel (southern California to South America). Occurs in the Pacific and Atlantic Oceans, mainly in the Northern Hemisphere. Fairly common but stays far offshore; rarely seen from land. Compare especially with Band-rumped Storm-Petrel; on Leach's, look for more obvious pale upperwing bar, more deeply notched tail, and bounding flight style."
0,Leaden Antwren,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Myrmotherula assimilis,https://ebird.org/species/leaant1,"Small, short-tailed antwren. Males are gray with white wingbars. Females are gray-brown above and buff below, with buffy wingbars. Found in the understory of flooded forests and on river islands. The song is a fast trill that descends at the end. The similar Gray Antwren lacks this species’ semi-concealed white patch on the back and has a different song and habitat preference."
0,Leaden Flycatcher,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Myiagra rubecula,https://ebird.org/species/leafly2,"A long-tailed, slender songbird with fine bill. Males rich blue-gray above, white below, with a blue-gray bib with convex lower edge (curves upward at the edges). Crown paler than throat, lending male a bearded appearance in optimal light. Male Satin Flycatcher has uniformly dark head, blackish (not grayish) tail feathers, and concave bib edge. Female paler blue-gray above, with pale orange throat and breast. Inhabits varied woodlands, perches high in the canopy, often shakes the tail rapidly. Song a repeated two-note whistle; call a loud buzzing “zerp.”"
0,Leaden Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Ptiloprora plumbea,https://ebird.org/species/leahon1,"A rare, fairly small honeyeater of mid-montane forest. Gray plumage with dark streaked upperparts, more faintly streaked underparts, a thin curved bill and gray eyes. Similar to Yellow-streaked Honeyeater, but Leaden Honeyeater has a base color of gray rather than yellowish. From other closely related species by smaller size and lack of rufous in the flanks. Calls include a weak “teu” and a whistled “wshee”."
0,Leaf Lorikeet,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus weberi,https://ebird.org/species/railor8,"A long-tailed, red-billed parrot, mostly lime-green apart from a paler collar, a marginally darker head, and a yellow-green patch on the breast. In flight, shows yellow underwings. Juveniles are duller, with a brown bill. Restricted to the island of Flores, where small groups inhabit forested foothills. Found at higher elevations than Coconut Lorikeet, and lacks the dark blue head and the red on the underparts. Vocal, giving shrill calls typical of lorikeets: “skreeeee.”"
0,Least Auklet,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Aethia pusilla,https://ebird.org/species/leaauk,"An abundant tiny auklet, only slightly larger than a sparrow. Occurs in large colonies around rocky shores during summer, and in smaller flocks further from the coast during winter. Summer plumage appears messy with numerous gray spots around the belly. Winter plumage is more contrastingly marked with flashing white belly and shoulders. Gives frequent, consistent squawks and squeaks at colonies. Readily separable from other auklets due to its whiter plumage and smaller size."
0,Least Bittern,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ixobrychus exilis,https://ebird.org/species/leabit,"This diminutive heron is fairly common in its preferred wetland habitat, but secretive and easily overlooked. Tiny size and attractive pattern of orange, black, and white is distinctive among herons within its range. Males are blacker above; females are browner. Occurs throughout much of North and South America, where it can be found in marshes with a mix of open water and vegetation, often with cattails, phragmites, or lily pads. Usually seen perched motionlessly, straddling reeds at the edge of water. Occasionally makes short flights just above the reeds. Listen for the soft cooing song, given during the day and at night."
0,Least Flycatcher,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax minimus,https://ebird.org/species/leafly,"Small, grayish-olive flycatcher; very similar to several other species. Look for relatively bold white eyeing, small bill, and frequent wing flicking. Most easily identified by voice: song is a loud “che-BEK, che-BEK” often repeated in bursts. Also gives a short, dry “whit” call. Found in a variety of wooded or shrubby habitats, often near water during breeding season. Typically solitary, often flitting around actively when foraging."
0,Least Grebe,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus dominicus,https://ebird.org/species/leagre,"This wee little grebe is dark gray overall with paler fluffy bum. The face is dark in breeding plumage; paler with a whitish throat in nonbreeding plumage. Also note piercing yellow eye and thin, sharply pointed bill. Compare with Pied-billed Grebe, which is larger, browner, and thicker-billed. Widespread throughout Middle and South America; very limited range in the U.S. Found in marshy ponds, often with extensive vegetation. Usually seen singly or in pairs, sometimes in small groups. Frequently dives underwater."
0,Least Honeyguide,Animalia,Chordata,Aves,Piciformes,Indicatoridae,Indicator exilis,https://ebird.org/species/leahon2,"Small, dark olive-green honeyguide. The face and underparts are dark gray, with a pale spot above the bill and a dark line below it. Sometimes shows strong streaking on the back and lower flanks. In flight, shows white patches on the sides of the tail. Found in forest and tree plantations. The main call is a slowly repeated “chreeya.” Similar to Lesser and Thick-billed Honeyguides, but smaller, and further distinguished from Thick-billed by the facial markings. Also similar to Pallid Honeyguide, but has a larger bill, and a darker and more patterned head. Similar to Wahlberg’s and Green-backed Honeyguides, but has a thicker bill."
0,Least Nighthawk,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles pusillus,https://ebird.org/species/leanig1,"Small nightjar of savannas and dry forests, where it forages for insects with characteristic erratic flight like other nighthawks. Key field mark is contrasting pale trailing edge of wings. Often seen in large groups at dusk; when foraging with other species, Least is noticeably smaller. Least Nighthawks and related nighthawks are told from other nightjars by active foraging behavior. Roosts during the day on ground or in small savanna trees."
0,Least Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris minutilla,https://ebird.org/species/leasan,"Tiny brownish sandpiper. At all ages, most easily distinguished from other small sandpipers by darker, more brownish coloration. Juveniles are particularly bright with rusty tones on the upperparts. Also note fine-tipped bill and yellowish legs, but beware legs can be covered with dark mud and other peeps (like Semipalmated Sandpiper) can rarely show slightly greenish legs. Habitat and behavior are helpful supporting clues, too. Typically forages in a crouched posture with bent legs, picking for invertebrates in the mud. Often in small loose groups, but not in large, tight flocks like Semipalmated or Western Sandpipers. Prefers drier mud, often on the higher edges of mudflats or small patches of water in marshes. Widespread and common, especially inland. Breeds in various wetland habitats throughout Alaska and Canada. Winters from the southern U.S. to South America. Listen for high-pitched, rolling “greeep!” calls."
0,Least Seedsnipe,Animalia,Chordata,Aves,Charadriiformes,Thinocoridae,Thinocorus rumicivorus,https://ebird.org/species/leasee1,"Very small but stocky, quail-like bird of Patagonian steppe, sandy and stony plains in the Andes, coastal dunes, and deserts. Found in pairs or small groups; locally large flocks in nonbreeding season. Male has hooting song given from low mounds or fence posts, and sometimes during display flight. Flight is strong and fast; flushes with loud bleating chatters. Similar Gray-breasted Seedsnipe is larger, favors rockier Andean habitats, and has plain gray breast without diagnostic black Y pattern present on male Least Seedsnipes."
0,Least Storm-Petrel,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Hydrobates microsoma,https://ebird.org/species/lsspet,"Very small, all-dark storm-petrel with a fairly short, graduated tail. Fairly common and can be seen from shore in the Gulf of California and along the Pacific coast. Often feeds and associates with the much larger Black Storm-Petrel, where size difference is obvious. Flight of Least is generally quick and weaving, with deep, rather jerky wingbeats and little or no gliding."
0,Least Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula antillarum,https://ebird.org/species/leater1,"Tiny tern with quick flicking wingbeats. A real beach bum, rarely straying far from sand, both on the coast and along inland rivers and lakes. Breeding adults have yellow bill, stumpy yellow feet, white forehead, and black cap. Nonbreeding and immatures have a black bill, blackish nape, and dark shoulder bar, but still always identifiable by size and quick wingbeats. Often seen with other terns. Listen for shrill high-pitched calls."
0,Lemon Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba larvata,https://ebird.org/species/lemdov2,"Dark, medium-sized dove with a pale face. Shows paler gray corners of the tail in flight. Varies geographically; most eastern and southern African birds have rufous underparts, while western and central African birds are gray below. Shy understory species that is most often seen on the ground inside thick forest. Often not noticed until it noisily flies away. Call is a deep hoot, usually delivered in a slow series, though sometimes in a quick series. Similar to Delegorgue’s and Bronze-naped pigeons but inhabits the understory and has a pale face."
0,Lesser Antillean Bullfinch,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Loxigilla noctis,https://ebird.org/species/leabul1,"A tame and often conspicuous resident of thickets and tangles in a wide variety of habitats. Males are black with a red throat and vent, and females are buff and gray with rust on the wings and vent. The male is similar to the St. Lucia Black Finch, which has pale legs rather than black and lacks the Lesser Antillean Bullfinch’s red throat and vent. The female could be mistaken for a St. Lucia Black Finch or a female Black-faced Grassquit. The female black finch has a gray rather than brown crown and has pale (not dark) legs. Female grassquits are olive, not brown above and are smaller. The typical song is a series of three to seven “wheet” notes. Common calls include “chuk” and “tseet.”"
0,Lesser Antillean Flycatcher,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus oberi,https://ebird.org/species/leafly1,"An inconspicuous, relatively tame, medium-sized flycatcher of woodlands and tall scrub. Typically perches motionless below the canopy of the tree before sallying forth in pursuit of prey. Distinguished from similar species within its range by combination of gray chest, yellow belly, and rust-brown undertail. Often first detected by its plaintive, drawn out “pheee” or “pheeuuu” song. Also makes a variety of “pip” and rolling trill calls."
0,Lesser Antillean Pewee,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus latirostris,https://ebird.org/species/leapew1,"A small drab flycatcher of woodlands including, at times, mangrove swamps. This species is dull brown above and yellow-buff to orange-buff below. Adults lack wingbars and eyering, but immatures have dull buff wingbars. The tertial edges are typically quite bright, forming narrow stripes on the posterior folded wing. The Caribbean Elaenia is passingly similar but has bold wingbars and a gray eyebrow. Vocalizations include a whistled “peee-oo” followed by a low whistled trill and “pee-ooooo,” with the first syllable a clear whistle and the second a low-whistled trill. Also, commonly utters a sharp “pee.”"
0,Lesser Antillean Saltator,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator albicollis,https://ebird.org/species/leasal1,"A small to medium-sized, olive-colored inhabitant of thickets, scrub, and other low dense habitats. A distinctive species with a stout black-and-yellow bill, a pale throat, and a pale eyebrow. No similar species occur within its range. Its song is a series of loud musical notes that rise and fall. Call notes include faint “tsi” and sharp “chink.”"
0,Lesser Antillean Swift,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Chaetura martinica,https://ebird.org/species/leaswi1,"An aerial feeder that is typically found over highland forests in flocks of up to forty birds; sometimes feeds at lower altitudes, particularly during inclement weather. Its stubby dark-gray body and rapid, shallow wingbeats eliminates all swallows. Short-tailed Swift is similar, but has a gray vent and gray rump, which contrasts more markedly against its dark body than Lesser Antillean Swift. Very rarely found when not flying. Call is a high, sharp twitter."
0,Lesser Antillean Tanager,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Stilpnia cucullata,https://ebird.org/species/leatan1,"A brightly colored small woodland species often found in pairs or small flocks at fruiting trees. Note the dark partial hood and striking turquoise wings. No other species in its range shares these characters. Song consists of a series of high, thin notes followed by a high-pitched jumbled twitter."
0,Lesser Adjutant,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos javanicus,https://ebird.org/species/lesadj1,"A large stork with a completely bare head and neck ideal for its scavenging habits. The adult’s face is red and the neck is yellow while the juvenile has a brownish head and a white, thinly-feathered neck. The upperparts are all dark while the underparts are mostly white. In flight, note the broad wings with distinctive white “armpits” and tucked in neck. Similar to the larger Greater Adjutant; Lesser has a more slender bill, has all-dark upperwings, and often adopts a more upright, less “hunched” posture. Often found in shallow marshes, fields, and swamps."
0,Lesser Akialoa,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Akialoa obscura,https://ebird.org/species/lesaki,"Extinct, last reported in 1940."
0,Lesser Coucal,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Centropus bengalensis,https://ebird.org/species/lescou1,"A dark, rather sturdy cuckoo of scrubby habitats, reedbeds, forest edge, and agricultural areas. Adults black with bright chestnut wings and fine silvery streaking on neck and shoulders. Immatures a grayish brown above, paler below, with dull chestnut wings and a brown-and-black barred tail. Similar to Greater Coucal but significantly smaller, with a dark (instead of red) eye and duller chestnut back and wings with silver streaks. Song is a distinctive series of sharp notes, with the crescendo cadence of a bouncing ball."
0,Lesser Crested Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus bengalensis,https://ebird.org/species/lecter2,"Elegant medium-sized tern with a slender yellow-orange bill and black crown. Can be confused with Great Crested Tern; note proportionally longer, more orangey bill on Lesser Crested. Also note gray upperwing, which separates it from Sandwich Tern. Gray rump and tail are diagnostic if seen well. On juveniles, note dull legs, secondaries with dark centers, and a weakly patterned upperwing. Strictly coastal, usually found on beaches and estuaries. Call a noisy “kerrrick.”"
0,Lesser Ground-Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Morococcyx erythropygus,https://ebird.org/species/legcuc1,"Furtive and rarely seen, but loud song carries well and sounds like a referee’s whistle being blown faster and then slower. Inhabits brushy dry woodland in tropical lowlands, where most of the time it walks stealthily on the ground. When alarmed it usually freezes offering good views—if you are lucky. Note the boldly colored turquoise and yellow skin around the eye and the warm buffy or cinnamon-colored underparts."
0,Lesser Cuckooshrike,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage fimbriata,https://ebird.org/species/lescus1,"Medium-sized gray bird (small for a cuckooshrike) with considerable geographic variation. Male averages darkest on the wings, throat, and breast, contrasting more heavily with the rest of the plumage than in the fairly uniform-looking male Indochinese Cuckooshrike. Female is pale gray with fine barring on the underparts. Undertail is black with white-tipped feathers concentrated at the end of the tail; does not appear as evenly graduated as in the larger Black-winged Cuckooshrike, and is less extensively white-tailed than Indochinese Cuckooshrike. Forages in the upper levels of forests and forest edge in lowland and hilly areas, often as part of mixed-species flocks. Song begins with a few clear tinkling notes, then transitions into a loud, insistent “jeh, jeh, jeh, jeh”."
0,Lesser Elaenia,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia chiriquensis,https://ebird.org/species/lesela1,"Confusing flycatcher, fairly small and nondescript. Like many other elaenias and flycatchers, brownish-olive above, pale gray on the throat, and pale yellow on the belly, with whitish wingbars. Only shows a slight crest and very little facial pattern. Usually seen in more open habitats like forest edge or second growth, singly or in pairs, sometimes following a mixed-species flock. Best identified by voice, which varies across range. Call is typically a single high-pitched “pseew”, sometimes buzzy and sometimes clear. Also gives a harsh stuttered song, varying from a short “chi-bur” to a longer series of notes."
0,Lesser Fish-Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus humilis,https://ebird.org/species/lefeag1,"Gray-brown eagle with piercing yellow eyes and an immaculate white belly. Juvenile paler and browner than adult, with weakly streaked underparts. Most easily separated from larger Gray-headed Fish-Eagle in flight: note Lesser’s “dirtier” tail with a less contrasting black band and more mottled underwings in adult; note overall paler underside patterning in juvenile. White belly also tends to have a more poorly-defined and jagged shape than the sharp “V” of Gray-headed. Favors faster-flowing foothill streams and rivers, but can also be found in lowland lakes and wetlands."
0,Lesser Flamingo,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoeniconaias minor,https://ebird.org/species/lesfla1,The smallest flamingo in the world with a long and very dark tricolored bill and red legs. Juvenile are gray brown and darker than Greater Flamingos. Found in inland alkaline lakes where gathers in huge flocks to breed and eat microscopic blue-green algae at a few widely-spaced colonies. Makes extensive movements in response to changing environmental conditions.
0,Lesser Florican,Animalia,Chordata,Aves,Otidiformes,Otididae,Sypheotides indicus,https://ebird.org/species/lesflo2,"Small and gracile bustard of grasslands, scrubby fields, and select agricultural matrices. Male is striking: black with pale wings and a filamentous crest. Light brown female is less eye-catching, but her size and shape set her apart from other similar species. Difficult to detect in tall vegetation; male’s crazy courtship dance puts him in view during the breeding season."
0,Lesser Frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata ariel,https://ebird.org/species/lesfri,"The smallest of the frigatebirds, but note that the female is larger than the male. Adults are easier to identify than younger birds. Adult males are almost entirely black with a red throat and white spurs emanating outwards from the body onto the wing. Adult females have a black belly and throat, a white breast and hind collar, with similar white spurs on their sides. Juvenile and immature plumages are variable and are best separated from other frigatebirds by size when comparison is possible. Mostly silent except while breeding in oceanic islands. Strongly pelagic during non-breeding season but wind-blown or fatigued birds can be found from continental coasts."
0,Lesser Goldfinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus psaltria,https://ebird.org/species/lesgol,"Tiny yellowish finch. Blackish conical bill is stout, but sharply pointed. Long wings are black with one white wingbar and large white patch at the base of the primaries. Small head. Short notched tail. Adult males have either green or black (Texas to South America) back. Regularly visits feeders. Females similar to American Goldfinch; note bill shape and color, usually more yellowish undertail coverts, less distinct wingbars, and more obvious white patch at base of primaries."
0,Lesser Grass-Finch,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides ypiranganus,https://ebird.org/species/lesgrf1,Large finch with a long spiky tail and strong yellow bill. It is yellow-brown above with dark lines running down the back and pale buff below with a gray face and a white throat. Differs from Wedge-tailed Grass-finch in having a white rather than buff throat. Usually found in marshes and humid grasslands. The song is a harsh “ch-ch-ch-ch.”
0,Lesser Green Leafbird,Animalia,Chordata,Aves,Passeriformes,Chloropseidae,Chloropsis cyanopogon,https://ebird.org/species/leglea1,"Male and females are bright green overall, but the male has a black-and-blue throat while the female sometimes shows a slight yellow tinge to the throat. The Lesser Green Leafbird is very similar in appearance to the Greater Green Leafbird, but note that the male Lesser Green Leafbird has a smaller black mask and traces of yellow on the forehead. Lack of blue traces in the wings distinguishes this species from the otherwise similar Blue-winged and Bornean Leafbirds. Inhabits lowland primary and secondary broadleaf evergreen forests, as well as adjacent plantations and large parks. Joins mixed-species foraging flocks, usually in the canopy."
0,Lesser Greenlet,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Pachysylvia decurtata,https://ebird.org/species/lesgre1,"Small plain vireo of tropical forest and woodland in lowlands. Usually stays fairly high in trees and likely to be overlooked unless its rather tuneless, monotonously repeated song is learned. Identified by a combination its gray head (in Mexico and Central America) with a diffuse whitish eyering; whitish underparts with a yellowish wash on the sides; and plain olive upperparts. Head of birds from eastern Panama to South America is olive, with a whitish eyering."
0,Lesser Ground-Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Morococcyx erythropygus,https://ebird.org/species/legcuc1,"Furtive and rarely seen, but loud song carries well and sounds like a referee’s whistle being blown faster and then slower. Inhabits brushy dry woodland in tropical lowlands, where most of the time it walks stealthily on the ground. When alarmed it usually freezes offering good views—if you are lucky. Note the boldly colored turquoise and yellow skin around the eye and the warm buffy or cinnamon-colored underparts."
